created_on,name,database_name,schema_name,kind,comment,cluster_by,rows,bytes,owner,retention_time,automatic_clustering,change_tracking,is_external,enable_schema_evolution,owner_role_type,is_event,budget
2023-12-10,RETURNAMOUNT_SUMMARY_BEAT_RETAILER,EGGOZDB,MAPLEMONK,TABLE,,,42992,1641984,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-09,RETURNAMOUNT_SUMMARY_BEAT_RETAILER_DARJAN,EGGOZDB,MAPLEMONK,TABLE,,,487,20992,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-09,RETURNAMOUNT_SUMMARY_DARJAN,EGGOZDB,MAPLEMONK,TABLE,,,50330,122368,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,RETURNS_WITH_BILL_NO,EGGOZDB,MAPLEMONK,TABLE,,,47528,2099712,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,RETURN_SUMMARY,EGGOZDB,MAPLEMONK,TABLE,,,50365,861696,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,RETURN_SUMMARY_BEAT_RETAILER,EGGOZDB,MAPLEMONK,TABLE,,,42992,1485824,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-09,RETURN_SUMMARY_BEAT_RETAILER_DARJAN,EGGOZDB,MAPLEMONK,TABLE,,,487,18432,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,RETURN_SUMMARY_BEAT_RETAILER_DSO,EGGOZDB,MAPLEMONK,TABLE,,,42368,1632256,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-09,RETURN_SUMMARY_DARJAN,EGGOZDB,MAPLEMONK,TABLE,,,50330,122368,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,RMSTORE_DATA,EGGOZDB,MAPLEMONK,TABLE,,,3954,89088,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-03-22,SALES_AND_SOH,EGGOZDB,MAPLEMONK,TABLE,,,14742,441344,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,SALES_IN_DRAFT,EGGOZDB,MAPLEMONK,TABLE,,,803,31232,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,SALES_SALARY_NEW,EGGOZDB,MAPLEMONK,TABLE,,,895,6656,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,SALES_SALARY_NEW_AREA,EGGOZDB,MAPLEMONK,TABLE,,,50,12288,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,SALES_SUMMARY,EGGOZDB,MAPLEMONK,TABLE,,,50365,465920,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,SALES_SUMMARY_BEAT_RETAILER,EGGOZDB,MAPLEMONK,TABLE,,,566801,18827264,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-09,SALES_SUMMARY_BEAT_RETAILER_DARJAN,EGGOZDB,MAPLEMONK,TABLE,,,2538,89088,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,SALES_SUMMARY_BEAT_RETAILER_DSO,EGGOZDB,MAPLEMONK,TABLE,,,578050,13114368,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2022-05-12,SALES_SUMMARY_BEAT_RETAILER_TEST,EGGOZDB,MAPLEMONK,TABLE,,,170722,7123456,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-09,SALES_SUMMARY_DARJAN,EGGOZDB,MAPLEMONK,TABLE,,,50330,271360,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2022-04-26,SALES_SUMMARY_UNBRANDED,EGGOZDB,MAPLEMONK,TABLE,,,18632,155648,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-03-07,SALES_WITHOUT_PO,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2022-04-05,SAME_DATE_COLLECTION,EGGOZDB,MAPLEMONK,TABLE,,,22609,577024,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,SECONDARY_BEAT_UTILIZATION,EGGOZDB,MAPLEMONK,TABLE,,,77711,2547200,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,SECONDARY_RETURN_REPLACEMENT_PROMO,EGGOZDB,MAPLEMONK,TABLE,,,13703,270848,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,SECONDARY_RETURN_REPLACEMENT_PROMO_SKU,EGGOZDB,MAPLEMONK,TABLE,,,23989,618496,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,SECONDARY_SALES,EGGOZDB,MAPLEMONK,TABLE,,,76696,3436544,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2022-11-17,SECONDARY_SALES_SKU,EGGOZDB,MAPLEMONK,TABLE,,,4882,158720,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2022-11-17,SECONDARY_SALES_TEST,EGGOZDB,MAPLEMONK,TABLE,,,1788,72704,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,SECONDARY_UNTOUCHED_RETAILERS,EGGOZDB,MAPLEMONK,TABLE,,,1567875,36047872,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,SECONDARY_VS_DISTRIBUTOR_DATA,EGGOZDB,MAPLEMONK,TABLE,,,64380,1383424,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,SECONDARY_ZERO_BILLING_RETAILERS,EGGOZDB,MAPLEMONK,TABLE,,,1562,145920,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-03-10,SKU_TYPE,EGGOZDB,MAPLEMONK,TABLE,,,6,1024,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-03-10,SOH,EGGOZDB,MAPLEMONK,TABLE,,,3789,145408,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-07-21,SOURCE_UNBRANDED,EGGOZDB,MAPLEMONK,TABLE,,,36467,1237504,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,STORE_POTENTIAL,EGGOZDB,MAPLEMONK,TABLE,,,66159,2174464,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-06-05,SUGGESTED_SKU_PLACEMENT,EGGOZDB,MAPLEMONK,TABLE,,,3505,102400,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,SUMMARY_REPORTING_TABLE,EGGOZDB,MAPLEMONK,TABLE,,,50365,4769792,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,SUMMARY_REPORTING_TABLE_BEAT_RETAILER,EGGOZDB,MAPLEMONK,TABLE,,,330012,19358208,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,SUMMARY_REPORTING_TABLE_BEAT_RETAILER_DSO,EGGOZDB,MAPLEMONK,TABLE,,,381553,23737856,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,SUMMARY_REPORTING_TABLE_BEAT_RETAILER_SKU,EGGOZDB,MAPLEMONK,TABLE,,,762147,33311232,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2022-05-12,SUMMARY_REPORTING_TABLE_BEAT_RETAILER_SKU_TEST,EGGOZDB,MAPLEMONK,TABLE,,,170722,7933952,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,SUMMARY_REPORTING_TABLE_CITY,EGGOZDB,MAPLEMONK,TABLE,,,103608,1805312,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-09,SUMMARY_REPORTING_TABLE_DARJAN,EGGOZDB,MAPLEMONK,TABLE,,,50330,525824,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-07-05,TARGET_JSE_GT,EGGOZDB,MAPLEMONK,TABLE,,LINEAR(_AIRBYTE_EMITTED_AT),71,22528,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2023-07-05,TARGET_MT_TARGET,EGGOZDB,MAPLEMONK,TABLE,,LINEAR(_AIRBYTE_EMITTED_AT),65,15360,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2022-07-05,TARGET_MT_TARGET_BANGALORE_MT,EGGOZDB,MAPLEMONK,TABLE,,LINEAR(_AIRBYTE_EMITTED_AT),0,0,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2023-12-10,TARGET_PO_EXPECTED_MAPLEMONK,EGGOZDB,MAPLEMONK,TABLE,,LINEAR(_AIRBYTE_EMITTED_AT),114,12288,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2023-12-10,TARGET_PO_EXPECTED_RAW,EGGOZDB,MAPLEMONK,TABLE,,LINEAR(_AIRBYTE_EMITTED_AT),88,10752,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2023-12-10,TARGET_REGION_WISE_TARGET_PLAN,EGGOZDB,MAPLEMONK,TABLE,,LINEAR(_AIRBYTE_EMITTED_AT),24,15360,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2023-12-10,TEMP1,EGGOZDB,MAPLEMONK,TABLE,,,8866237,38588416,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-09,TEST,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2022-02-28,TEST_HG_FEB_BILL_LIST,EGGOZDB,MAPLEMONK,TABLE,,LINEAR(_AIRBYTE_EMITTED_AT),1017,147456,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2023-03-16,TEST_PAYMENT_PAYMENT,EGGOZDB,MAPLEMONK,TABLE,,"LINEAR(_AIRBYTE_UNIQUE_KEY, _AIRBYTE_EMITTED_AT)",165064,21839872,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2023-03-16,TEST_PAYMENT_PAYMENT_SCD,EGGOZDB,MAPLEMONK,TABLE,,"LINEAR(_AIRBYTE_ACTIVE_ROW, _AIRBYTE_UNIQUE_KEY_SCD, _AIRBYTE_EMITTED_AT)",165064,27939328,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2023-10-27,TG_OUTPUT_ANALYSIS,EGGOZDB,MAPLEMONK,TABLE,,,3442,75776,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-10-27,TG_OUTPUT_ANALYSIS_STDAWAY_RETAILER_SKU_LEVEL,EGGOZDB,MAPLEMONK,TABLE,,,3442,74240,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,TOTAL_EGGS_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,315,13312,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,TOTAL_EGGS_LOSS_AREA,EGGOZDB,MAPLEMONK,TABLE,,,315,14336,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2022-04-05,TOTAL_EXPENSE_DATE,EGGOZDB,MAPLEMONK,TABLE,,,264,4608,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-09,TRANSPORT_COSTS_BEAT_DELAY_DATA,EGGOZDB,MAPLEMONK,TABLE,,LINEAR(_AIRBYTE_EMITTED_AT),0,0,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2022-06-16,TRANSPORT_COSTS_FM_VEHICLE_DETAILS,EGGOZDB,MAPLEMONK,TABLE,,LINEAR(_AIRBYTE_EMITTED_AT),3986,248320,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2023-12-10,TRANSPORT_COSTS_FM_VEHICLE_DETAILS_AFTER_1ST_APRIL,EGGOZDB,MAPLEMONK,TABLE,,LINEAR(_AIRBYTE_EMITTED_AT),0,0,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2023-12-10,TRANSPORT_COSTS_LAST_MID_MILE,EGGOZDB,MAPLEMONK,TABLE,,LINEAR(_AIRBYTE_EMITTED_AT),0,0,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2023-05-18,TRANSPORT_COSTS_LAST___MID_MILE,EGGOZDB,MAPLEMONK,TABLE,,LINEAR(_AIRBYTE_EMITTED_AT),0,0,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2023-11-10,TRUEGRADIENT_FORECAST,EGGOZDB,MAPLEMONK,TABLE,,LINEAR(_AIRBYTE_EMITTED_AT),7686,686592,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2023-04-28,TRUEGRADIENT_REPLACEMENT_OPTIMIZATION,EGGOZDB,MAPLEMONK,TABLE,,LINEAR(_AIRBYTE_EMITTED_AT),19301,2400768,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2023-05-04,TRUEGRADIENT_REPLACEMENT_OPTIMIZATION_2,EGGOZDB,MAPLEMONK,TABLE,,"LINEAR(_AIRBYTE_UNIQUE_KEY, _AIRBYTE_EMITTED_AT)",70011,9672192,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2023-05-04,TRUEGRADIENT_REPLACEMENT_OPTIMIZATION_2_SCD,EGGOZDB,MAPLEMONK,TABLE,,"LINEAR(_AIRBYTE_ACTIVE_ROW, _AIRBYTE_UNIQUE_KEY_SCD, _AIRBYTE_EMITTED_AT)",76626,7541248,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2023-04-28,TRUEGRADIENT_REPLACEMENT_OPTIMIZATION_SCD,EGGOZDB,MAPLEMONK,TABLE,,"LINEAR(_AIRBYTE_ACTIVE_ROW, _AIRBYTE_UNIQUE_KEY_SCD, _AIRBYTE_EMITTED_AT)",22860,3767296,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2023-12-10,TRUEGRADIENT_SUGGESTED_SKU,EGGOZDB,MAPLEMONK,TABLE,,,4842,188928,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,TRUEGRADIENT_SUGGESTED_SKU_INCLUDING_PKD_DATE,EGGOZDB,MAPLEMONK,TABLE,,,4927,263680,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-07-31,TRUEGRADIENT_SUGGESTED_SKU_TABLE,EGGOZDB,MAPLEMONK,TABLE,,,4382,372736,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-04-28,TRUE_GRADIENT_TRUEGRADIENT,EGGOZDB,MAPLEMONK,TABLE,,LINEAR(_AIRBYTE_EMITTED_AT),5267,466432,ACCOUNTADMIN,1,ON,OFF,N,N,ROLE,N,
2023-07-09,TT_SHEET1,EGGOZDB,MAPLEMONK,TABLE,,,131640,8577024,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,UB_EGGS_SOLD,EGGOZDB,MAPLEMONK,TABLE,,,4632,91136,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,UB_FM_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,4,1536,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,UB_FM_LOSS_AREA,EGGOZDB,MAPLEMONK,TABLE,,,483,9216,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,UB_LM_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,UB_LM_LOSS_AREA,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,UB_LOG,EGGOZDB,MAPLEMONK,TABLE,,,7585,421376,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2022-11-08,UB_LOG_AREA_PROFITABILITY,EGGOZDB,MAPLEMONK,TABLE,,,6474,330752,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,UB_LOG_BEAT_PROFITABILITY,EGGOZDB,MAPLEMONK,TABLE,,,14437,646144,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,UB_LOSS,EGGOZDB,MAPLEMONK,TRANSIENT,,,10510,703488,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,UB_RETURN_REPLACEMENT_PNL,EGGOZDB,MAPLEMONK,TABLE,,,4884,1520640,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,UB_SALES_SALARY_NEW,EGGOZDB,MAPLEMONK,TABLE,,,11,9216,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,UB_SALES_SALARY_NEW_AREA,EGGOZDB,MAPLEMONK,TABLE,,,10,9216,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,UNBRANDED_BILLS,EGGOZDB,MAPLEMONK,TABLE,,,9195,509952,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,UNBRANDED_LOSS,EGGOZDB,MAPLEMONK,TABLE,,,4,6144,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,UNBRANDED_LOSS_AREA,EGGOZDB,MAPLEMONK,TABLE,,,483,22016,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,UNBRANDED_TRIP,EGGOZDB,MAPLEMONK,TABLE,,,3496,52736,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-11-17,UNBRANDED_TRIP_ALL,EGGOZDB,MAPLEMONK,TABLE,,,443,22528,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,UNCLEANEDCLOSINGSTOCK,EGGOZDB,MAPLEMONK,TABLE,,,491,9216,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-02-14,UNTOUCHED_RANKING,EGGOZDB,MAPLEMONK,TABLE,,,172345,7610368,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,UNTOUCHED_RETAILERS,EGGOZDB,MAPLEMONK,TABLE,,,294593,10360320,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-08-02,UNWRAPPING_DATA,EGGOZDB,MAPLEMONK,TABLE,,,6568,38400,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-09,WEIGHTED_SELL,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2022-03-22,ZERO_BILLING_BEAT_RETAILER,EGGOZDB,MAPLEMONK,TABLE,,,58820,1383424,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-02-03,ZERO_BILLING_RANKING,EGGOZDB,MAPLEMONK,TABLE,,,2652,208896,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-02-14,ZERO_BILLING_RANKING_FINAL,EGGOZDB,MAPLEMONK,TABLE,,,4536,324096,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-02-14,ZERO_BILLING_RANKING_SECONDARY_FINAL,EGGOZDB,MAPLEMONK,TABLE,,,1015,77312,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2023-12-10,ZERO_BILLING_RETAILERS,EGGOZDB,MAPLEMONK,TABLE,,,1599,157696,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2022-05-14,ZERO_BILL_ONE_MONTH,EGGOZDB,MAPLEMONK,TRANSIENT,,,3071,306688,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2022-09-15,ZERO_RETAILERS_TEST,EGGOZDB,MAPLEMONK,TABLE,,,3691,182272,ACCOUNTADMIN,1,OFF,OFF,N,N,ROLE,N,
2022-06-21,_AIRBYTE_RAW_BANGALORE,EGGOZDB,MAPLEMONK,TABLE,,,0,0,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-06-08,_AIRBYTE_RAW_BEAT_TARGET_JSE_GT,EGGOZDB,MAPLEMONK,TABLE,,,58,8704,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-06-08,_AIRBYTE_RAW_BEAT_TARGET_REGION_WISE_TARGET_PLAN,EGGOZDB,MAPLEMONK,TABLE,,,16,3584,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-11-28,_AIRBYTE_RAW_BENGALURU_TRANSPORT_COSTS_FM_VEHICLE_DETAILS,EGGOZDB,MAPLEMONK,TABLE,,,1570,81920,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-11-28,_AIRBYTE_RAW_BENGALURU_TRANSPORT_COSTS_LAST___MID_MILE,EGGOZDB,MAPLEMONK,TABLE,,,3896,293888,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-11-27,_AIRBYTE_RAW_BI_ACTIVATIONS_REPORT,EGGOZDB,MAPLEMONK,TABLE,,,998,62976,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-04-15,_AIRBYTE_RAW_BI_BEAT_WISE_TARGET,EGGOZDB,MAPLEMONK,TABLE,,,1000,58880,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-12-05,_AIRBYTE_RAW_BI_CONTROL_SHEET,EGGOZDB,MAPLEMONK,TABLE,,,108,10752,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-11-28,_AIRBYTE_RAW_BI_CUSTOMERS_DATA,EGGOZDB,MAPLEMONK,TABLE,,,6635,416256,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-06-22,_AIRBYTE_RAW_BI_DARJAN_TARGET,EGGOZDB,MAPLEMONK,TABLE,,,50,7168,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-09-01,_AIRBYTE_RAW_BI_DEALER_TARGET,EGGOZDB,MAPLEMONK,TABLE,,,25,5632,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-05-23,_AIRBYTE_RAW_BI_DISCOUNT,EGGOZDB,MAPLEMONK,TABLE,,,264,13824,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-19,_AIRBYTE_RAW_BI_FIRST_MILE_MAPLEMONK,EGGOZDB,MAPLEMONK,TABLE,,,2582,131072,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-05-10,_AIRBYTE_RAW_BI_FIXED_LABOUR_COST,EGGOZDB,MAPLEMONK,TABLE,,,204,12800,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-19,_AIRBYTE_RAW_BI_FM,EGGOZDB,MAPLEMONK,TABLE,,,954,49152,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-05-26,_AIRBYTE_RAW_BI_GN2H_SAMPLING_ACTIVITY,EGGOZDB,MAPLEMONK,TABLE,,,40,8192,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-17,_AIRBYTE_RAW_BI_LAST_MID_MILE,EGGOZDB,MAPLEMONK,TABLE,,,999,89600,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-19,_AIRBYTE_RAW_BI_LAST_MILE_MAPLEMONK,EGGOZDB,MAPLEMONK,TABLE,,,7559,394752,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-07-25,_AIRBYTE_RAW_BI_LEAD_FOLLOW_UP_2,EGGOZDB,MAPLEMONK,TABLE,,,3930,350720,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-19,_AIRBYTE_RAW_BI_LM,EGGOZDB,MAPLEMONK,TABLE,,,997,70656,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-21,_AIRBYTE_RAW_BI_ONBOARDING_TARGETS,EGGOZDB,MAPLEMONK,TABLE,,,34,8192,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-02-24,_AIRBYTE_RAW_BI_ON_MT_EXPECTED_PO,EGGOZDB,MAPLEMONK,TABLE,,,213,10240,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-03-22,_AIRBYTE_RAW_BI_PACKAGING_COST,EGGOZDB,MAPLEMONK,TABLE,,,134,9728,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-02-10,_AIRBYTE_RAW_BI_PARENT_WISE_TARGET,EGGOZDB,MAPLEMONK,TABLE,,,792,36352,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-03-30,_AIRBYTE_RAW_BI_PJP,EGGOZDB,MAPLEMONK,TABLE,,,997,46592,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-03-22,_AIRBYTE_RAW_BI_PJP_NCR,EGGOZDB,MAPLEMONK,TABLE,,,124,9216,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-02-10,_AIRBYTE_RAW_BI_REGION_WISE_TARGET,EGGOZDB,MAPLEMONK,TABLE,,,256,15360,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-08-05,_AIRBYTE_RAW_BI_RETAILER_WISE_TARGET,EGGOZDB,MAPLEMONK,TABLE,,,5285,290304,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-02-24,_AIRBYTE_RAW_BI_VEHICLE_CAPACITY,EGGOZDB,MAPLEMONK,TABLE,,,154,8704,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2023-04-28,_AIRBYTE_RAW_BLINKIT_BLINKIT_MAR_SALES,EGGOZDB,MAPLEMONK,TABLE,,,1286,73216,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-05-25,_AIRBYTE_RAW_BP_OPS_SALARY,EGGOZDB,MAPLEMONK,TABLE,,,50,7168,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-05-25,_AIRBYTE_RAW_BP_PKG_MANPOWER,EGGOZDB,MAPLEMONK,TABLE,,,9,3072,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-05-25,_AIRBYTE_RAW_BP_RENT,EGGOZDB,MAPLEMONK,TABLE,,,40,5632,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-05-25,_AIRBYTE_RAW_BP_SALES_SALARY,EGGOZDB,MAPLEMONK,TABLE,,,895,36864,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-07-26,_AIRBYTE_RAW_BP_SALES_SALARY_BY_AREA,EGGOZDB,MAPLEMONK,TABLE,,,60,5632,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-05-25,_AIRBYTE_RAW_BP_UB_SELLINGPRICE,EGGOZDB,MAPLEMONK,TABLE,,,396,18944,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-05-13,_AIRBYTE_RAW_COHORT___GT,EGGOZDB,MAPLEMONK,TABLE,,,91,7680,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
2022-05-14,_AIRBYTE_RAW_COHORT___MT,EGGOZDB,MAPLEMONK,TABLE,,,21,4608,ACCOUNTADMIN,0,OFF,OFF,N,N,ROLE,N,
